,Rating,Reviews
3513,3.0,Drawback of boat rockerz is there is no next/prev song capability. But considering the price 999 during sale it's ok.
3514,4.0,"The Battery on this thing is just amazeballs ,but the only drawback is the range. This shouldn't be that big of a problem for people who always have their phones in their hand. But all in all , it's a amazing product."
3515,1.0,"Giving this review after using 5 days
Bluetooth is nice but ear buds are not so comfortable. And battery backup is 6 hour for continue using and stand using 4 days .
Worth to buy in this price ..
And there is no noise cancellation very disturbing noise when you are in calling."
3516,1.0,"It's an ok product audio is low n not clear mic is ok . It's gets disconnected after 2-3 hours and sometimes it gets mute , u can either speak or hear anything. In my opinion don't buy this product"
3517,1.0,"Its not that much good product, charging coming only for 3 hrs maximum. I am very much disappointed with charge of headphone,if your doing long journeys you cannot use this more than 3 hrs, so I will not recommend to purchase this product as per my experience."
3518,1.0,I bought this boat rockers 255f sports black headset. Within one month it got a issue with battery.. The headset is not working. Worst experience from Amazon. Didn't receive the register code after trying register for headset warranty in official boat website.
3519,1.0,Pathetic product i purchased 15 days before in sale and with in a months cracks shows on d cable and it's increasing day by day and if it goes this way i ill not be able to use this product more dn one month i recommend everyone not to buy total waste of money
3520,1.0,"Got the product just 2 days back. Bluetooth connection is very bad. Connected the earphone to my smartphone. At distance of just 1 feet, Bluetooth connection is getting lost every 2-3 minutes. I want refund/replacement."
3521,4.0,Total value for money. Noise cancellation ok ok types but sound clarity is awesome. Takes a bit time to connect to phone but rest is perfectly ok.
3522,3.0,"I ordered in republic day sale.
The seal was broken....when I opened it
And the product I recieved was wireless and magnetic also but I recieved a defective product as I think.
I applied for the refund...now...
I wish Amazon give it back soon"
3523,3.0,"Battery discard very fast. 3 hrs on full charge.
When you riding bike collar band fly away.
Thought it's is wireless headphones but the wire from the collar band to ear buds are too big."
3524,1.0,I have purchased it on 4 th of june and it's not even a month old and it's not charging it was even having some issues the volume of it was also not working
3525,3.0,It's good for exceptional listening experience ..only drawback is it's ear buds does not stick..keep coming out while doing heavy work out...
3526,4.0,"Sound is lower than others & boat branded bass is missing, no vibrate alert yet it's ruling for this price & quality😍"
3527,4.0,"The product is really awesome very good sound and battery life
The bad thing is it does not connect with two devices that well
And if u move out of range of u r laptop it does not connect when you come back in range
Overall very good"
3528,1.0,Pathetic product... Already exchanged once because it had started giving connectivity problem in a week and now again the new product is giving the same problem also when it is connected no sound is coming... I recommend not buying it...total waste
3529,2.0,The name is 100% justified. These are meant to be used only playing sport. Ergonomics are good but sound quality is not balanced. Too much bass. EDM listeners will love these earphones but aren't meant for classical.
3530,4.0,"Got it for an irresistible price of ₹899. An excellent product for this price. Decent sound quality and amazingly loud. After sales service of boat is also trustworthy. So if your budget is around 1k, just go for it."
3531,1.0,"My device charging jack got damaged in 2 months time...Approached Ghaziabad, RDC BOAT Service center they are simply doing formality..."
3532,5.0,"Excellent product in this price range I'm buying this in offer zone I got in just-999
Sound quality is just awesome.
Base already excellent.
Battery life thumbs up👍
I mean excellent battery life.
TOTALLY LOVED IT."
3533,1.0,Worst product...the bass is very high its affect ear and more pain.... battery backup is 3 hrs only...overall connectivity is slow and performance is not good ...my ranking this product 5 out of 10
3534,2.0,"Its average headphones. Battery life is good but product quality is very bad. I buy that product in feb. Jst in month headphones speaker net is damage. Seriously not good quality
Tell me if i can exchange my headphones. Its in warranty period"
3535,3.0,Wire is not good.wires comes out from button part .battery is ok.using more than 8months.soind is good but not best.build quality good.
3536,5.0,Excellent product by boAt.... Battery life is very good... Sound quality is excellent...
